Rank,Platform,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2700,PS3,2012.0,Fighting,0.35,0.24,0.07,0.1,0.76
3818,XOne,2014.0,Misc,0.35,0.13,0.0,0.05,0.53
2096,PS3,2009.0,Simulation,0.35,0.52,0.04,0.09,0.99
4346,XB,2003.0,Shooter,0.34,0.1,0.0,0.02,0.45
3080,PS3,2008.0,Sports,0.34,0.22,0.0,0.1,0.66
4323,XB,2004.0,Racing,0.34,0.1,0.0,0.02,0.45
4768,PS2,2005.0,Platform,0.34,0.01,0.0,0.06,0.41
4774,PS2,2005.0,Action,0.34,0.01,0.0,0.06,0.41
4036,XB,2004.0,Shooter,0.34,0.13,0.0,0.02,0.49
3361,XOne,2014.0,Action,0.34,0.21,0.0,0.05,0.6
3377,X360,2008.0,Misc,0.34,0.2,0.0,0.06,0.6
4753,PS2,2010.0,Action,0.34,0.01,0.0,0.06,0.41
4757,PS2,2008.0,Sports,0.34,0.01,0.0,0.06,0.41
3218,X360,2009.0,Shooter,0.34,0.23,0.0,0.06,0.63
4789,X360,2007.0,Strategy,0.34,0.03,0.01,0.03,0.4
3275,PS4,2014.0,Misc,0.34,0.17,0.0,0.11,0.62
4714,PS2,2005.0,Adventure,0.34,0.01,0.0,0.06,0.41
3884,XOne,2014.0,Action,0.34,0.13,0.0,0.04,0.51
742,PS3,2011.0,Action,0.34,0.97,0.55,0.33,2.19
2123,PS3,2013.0,Action,0.34,0.41,0.06,0.18,0.98
2972,PS2,2004.0,Role-Playing,0.34,0.26,0.0,0.09,0.68
1814,PS4,2014.0,Shooter,0.34,0.56,0.04,0.19,1.13
5102,X360,2006.0,Sports,0.34,0.0,0.0,0.03,0.37
3663,XB,2002.0,Sports,0.34,0.18,0.0,0.02,0.55
2528,PS2,2008.0,Role-Playing,0.34,0.04,0.36,0.08,0.82
1662,PS,2000.0,Action,0.34,0.49,0.28,0.1,1.21
2231,PS3,2015.0,Action,0.34,0.44,0.0,0.15,0.93
2011,PS3,2007.0,Shooter,0.34,0.48,0.02,0.19,1.04
4391,XB,2005.0,Fighting,0.34,0.1,0.0,0.02,0.45
4464,XB,2004.0,Racing,0.34,0.08,0.0,0.02,0.44
2936,PS2,2002.0,Shooter,0.34,0.27,0.0,0.09,0.7
2658,X360,2009.0,Action,0.34,0.35,0.0,0.08,0.78
3599,X360,2008.0,Shooter,0.34,0.15,0.01,0.05,0.56
3635,PS2,2005.0,Action,0.34,0.01,0.15,0.06,0.55
2933,PS2,2004.0,Action,0.34,0.27,0.0,0.09,0.7
2929,PS2,2000.0,Racing,0.34,0.27,0.0,0.09,0.7
2930,PS3,2009.0,Simulation,0.34,0.26,0.0,0.1,0.7
2917,PS2,2001.0,Racing,0.34,0.27,0.0,0.09,0.7
2913,PS2,2003.0,Shooter,0.34,0.27,0.0,0.09,0.7
4232,XB,2005.0,Shooter,0.34,0.11,0.0,0.02,0.46
1051,PS4,2014.0,Racing,0.34,1.08,0.03,0.26,1.7
2415,PS3,2009.0,Action,0.34,0.37,0.0,0.15,0.86
4690,PS2,2007.0,Action,0.34,0.01,0.0,0.06,0.41
3785,XB,2005.0,Action,0.34,0.17,0.0,0.02,0.53
2907,X360,2008.0,Role-Playing,0.34,0.18,0.12,0.06,0.7
3263,PS,2000.0,Platform,0.34,0.23,0.0,0.04,0.62
3307,PS,1998.0,Platform,0.34,0.23,0.0,0.04,0.61
3311,PS,1997.0,Shooter,0.34,0.23,0.0,0.04,0.61
3321,PS,1999.0,Action,0.34,0.23,0.0,0.04,0.61
3394,PS,2001.0,Misc,0.33,0.22,0.0,0.04,0.59
3212,PS3,2011.0,Misc,0.33,0.21,0.0,0.09,0.63
3416,X360,2013.0,Shooter,0.33,0.21,0.0,0.05,0.59
3393,PS,1998.0,Sports,0.33,0.22,0.0,0.04,0.59
3399,PS,2000.0,Sports,0.33,0.22,0.0,0.04,0.59
4833,PS2,2004.0,Misc,0.33,0.01,0.0,0.05,0.4
4838,PS2,2005.0,Sports,0.33,0.01,0.0,0.05,0.4
4948,PS3,2006.0,Role-Playing,0.33,0.02,0.0,0.04,0.39
2142,XB,2004.0,Sports,0.33,0.6,0.0,0.04,0.97
3097,PS3,2012.0,Sports,0.33,0.22,0.0,0.1,0.65
4878,PS2,2005.0,Racing,0.33,0.01,0.0,0.05,0.4
3009,PS3,2007.0,Shooter,0.33,0.24,0.0,0.11,0.67
3007,PS2,2004.0,Misc,0.33,0.26,0.0,0.09,0.68
2523,PS3,2010.0,Misc,0.33,0.35,0.0,0.14,0.82
4430,XB,2006.0,Action,0.33,0.1,0.0,0.02,0.44
4445,XB,2006.0,Action,0.33,0.1,0.0,0.02,0.44
4438,XB,2005.0,Action,0.33,0.1,0.0,0.02,0.44
2374,X360,2008.0,Racing,0.33,0.44,0.01,0.09,0.88
2668,PS3,2011.0,Shooter,0.33,0.31,0.0,0.12,0.77
4161,X360,2010.0,Role-Playing,0.33,0.1,0.0,0.04,0.47
3043,PS2,2003.0,Platform,0.33,0.25,0.0,0.09,0.67
4558,XB,2003.0,Misc,0.33,0.08,0.0,0.01,0.43
3020,XOne,2014.0,Shooter,0.33,0.28,0.0,0.06,0.67
4797,PS2,2009.0,Sports,0.33,0.01,0.0,0.05,0.4
2228,PS3,2008.0,Role-Playing,0.33,0.16,0.36,0.08,0.93
3372,PS,1998.0,Adventure,0.33,0.23,0.0,0.04,0.6
1339,PS3,2014.0,Shooter,0.33,0.79,0.08,0.23,1.44
2551,PS3,2014.0,Action,0.33,0.35,0.0,0.13,0.81
2578,PS3,2011.0,Shooter,0.33,0.35,0.0,0.13,0.8
2018,PS3,2011.0,Platform,0.33,0.51,0.01,0.18,1.03
3474,XB,2005.0,Action,0.33,0.22,0.0,0.03,0.58
3426,PS,1999.0,Action,0.33,0.22,0.0,0.04,0.59
1343,PS3,2013.0,Racing,0.33,0.74,0.05,0.31,1.44
2053,PS3,2014.0,Action,0.33,0.48,0.02,0.18,1.01
2747,PS3,2009.0,Shooter,0.33,0.28,0.02,0.12,0.75
3094,X360,2008.0,Misc,0.33,0.25,0.0,0.07,0.66
3790,XB,2005.0,Shooter,0.32,0.19,0.0,0.02,0.53
2656,X360,2008.0,Platform,0.32,0.36,0.0,0.09,0.78
3062,PS2,2002.0,Sports,0.32,0.25,0.0,0.08,0.66
1729,PS4,2016.0,Platform,0.32,0.64,0.04,0.18,1.17
4503,XB,2001.0,Sports,0.32,0.09,0.0,0.02,0.43
3318,X360,2010.0,Racing,0.32,0.23,0.0,0.06,0.61
2426,X360,2010.0,Sports,0.32,0.43,0.02,0.09,0.86
4900,PS2,2008.0,Sports,0.32,0.01,0.01,0.05,0.39
3788,XB,2005.0,Racing,0.32,0.19,0.0,0.01,0.53
4852,X360,2010.0,Sports,0.32,0.05,0.0,0.03,0.4
4844,XB,2005.0,Racing,0.32,0.07,0.0,0.01,0.4
2451,PS2,2000.0,Fighting,0.32,0.25,0.2,0.08,0.85
1834,PS4,2015.0,Action,0.32,0.58,0.04,0.17,1.11
2980,PS3,2008.0,Action,0.32,0.25,0.0,0.11,0.68
2172,PS3,2013.0,Fighting,0.32,0.33,0.15,0.15,0.96
2752,X360,2008.0,Role-Playing,0.32,0.18,0.19,0.05,0.75
3104,PS2,2005.0,Platform,0.32,0.25,0.0,0.08,0.65
3491,PS,2000.0,Action,0.32,0.22,0.0,0.04,0.58
4603,XB,2004.0,Sports,0.32,0.09,0.0,0.02,0.42
2275,PS3,2011.0,Shooter,0.32,0.4,0.04,0.15,0.91
2331,PS4,2015.0,Action,0.32,0.42,0.01,0.14,0.89
5082,X360,2005.0,Shooter,0.32,0.03,0.0,0.03,0.38
4633,XB,2004.0,Simulation,0.32,0.09,0.0,0.02,0.42
2553,X360,2009.0,Racing,0.32,0.4,0.0,0.09,0.81
2278,PS3,2009.0,Action,0.32,0.43,0.0,0.16,0.91
5038,PS2,2008.0,Action,0.32,0.01,0.0,0.05,0.38
3139,PS2,2004.0,Platform,0.32,0.25,0.0,0.08,0.64
3476,PS,1998.0,Platform,0.32,0.22,0.0,0.04,0.58
5048,PS2,2007.0,Racing,0.32,0.01,0.0,0.05,0.38
4791,PS3,2007.0,Action,0.32,0.04,0.01,0.04,0.4
3142,PS2,2004.0,Platform,0.32,0.25,0.0,0.08,0.64
2544,PS4,2015.0,Misc,0.32,0.35,0.0,0.13,0.81
4332,XB,,Shooter,0.32,0.11,0.0,0.02,0.45
2478,PS3,2007.0,Shooter,0.32,0.33,0.05,0.14,0.84
3499,PS,1999.0,Role-Playing,0.32,0.22,0.0,0.04,0.58
3462,PS,2000.0,Sports,0.32,0.22,0.0,0.04,0.58
3482,PS,1998.0,Racing,0.32,0.22,0.0,0.04,0.58
3121,PS2,2005.0,Role-Playing,0.32,0.25,0.0,0.08,0.65
3099,PS3,2008.0,Strategy,0.32,0.22,0.01,0.1,0.65
2366,PS2,2007.0,Misc,0.32,0.06,0.0,0.5,0.88
2832,PS4,2014.0,Role-Playing,0.32,0.22,0.08,0.1,0.72
3749,X360,2012.0,Action,0.32,0.17,0.0,0.04,0.54
3922,PS3,2008.0,Role-Playing,0.32,0.04,0.11,0.04,0.51
3804,X360,2009.0,Shooter,0.32,0.15,0.0,0.05,0.53
3058,PS2,2003.0,Sports,0.32,0.25,0.0,0.08,0.66
3511,XB,2005.0,Shooter,0.32,0.24,0.0,0.02,0.57
3073,PS2,2004.0,Fighting,0.32,0.25,0.0,0.08,0.66
3108,PS2,2002.0,Racing,0.32,0.25,0.0,0.08,0.65
2613,X360,2009.0,Role-Playing,0.32,0.2,0.21,0.06,0.79
5482,PS3,2009.0,Sports,0.31,0.0,0.0,0.03,0.33
4656,XB,2006.0,Action,0.31,0.09,0.0,0.01,0.42
3458,XOne,2015.0,Sports,0.31,0.22,0.0,0.05,0.58
3173,PS2,2005.0,Misc,0.31,0.24,0.0,0.08,0.64
4654,XB,2006.0,Shooter,0.31,0.09,0.0,0.01,0.42
3182,PS2,2004.0,Platform,0.31,0.24,0.0,0.08,0.64
1950,PS3,2012.0,Action,0.31,0.5,0.05,0.19,1.06
3148,PS3,2008.0,Shooter,0.31,0.17,0.07,0.09,0.64
3461,X360,2009.0,Action,0.31,0.19,0.02,0.06,0.58
4157,X360,2012.0,Fighting,0.31,0.1,0.03,0.03,0.47
5164,XB,,Sports,0.31,0.04,0.0,0.01,0.36
2501,PS3,2012.0,Action,0.31,0.37,0.0,0.14,0.83
4664,XB,2004.0,Role-Playing,0.31,0.09,0.0,0.01,0.42
2719,PS2,2002.0,Fighting,0.31,0.24,0.13,0.08,0.76
3553,PS,2000.0,Action,0.31,0.21,0.0,0.04,0.57
1790,PS3,2008.0,Platform,0.31,0.59,0.02,0.22,1.14
3580,PS,1999.0,Action,0.31,0.21,0.0,0.04,0.56
3665,PS,2000.0,Fighting,0.31,0.21,0.0,0.04,0.55
3667,PS,1996.0,Shooter,0.31,0.21,0.0,0.04,0.55
3333,X360,2010.0,Fighting,0.31,0.24,0.0,0.06,0.61
1871,PS3,2013.0,Role-Playing,0.31,0.22,0.45,0.12,1.1
1836,PS3,2008.0,Racing,0.31,0.57,0.03,0.2,1.11
1455,X360,2007.0,Sports,0.31,0.89,0.01,0.14,1.35
4917,PS3,2013.0,Adventure,0.31,0.01,0.03,0.05,0.39
3648,PS,1999.0,Action,0.31,0.21,0.0,0.04,0.55
3646,PS,2001.0,Shooter,0.31,0.21,0.0,0.04,0.55
3631,PS,1999.0,Sports,0.31,0.21,0.0,0.04,0.55
2755,PS3,2010.0,Racing,0.31,0.31,0.01,0.12,0.75
2753,PS3,2009.0,Action,0.31,0.32,0.0,0.13,0.75
2447,PS2,2007.0,Action,0.31,0.0,0.0,0.53,0.85
3226,PS2,2001.0,Sports,0.31,0.24,0.0,0.08,0.63
3573,PS,2001.0,Platform,0.31,0.21,0.0,0.04,0.56
4818,XOne,2014.0,Sports,0.31,0.06,0.0,0.03,0.4
3055,PS3,2008.0,Sports,0.31,0.24,0.01,0.1,0.66
3588,PS,2000.0,Racing,0.31,0.21,0.0,0.04,0.56
3793,XB,2002.0,Action,0.31,0.19,0.0,0.03,0.53
3958,PS3,2006.0,Sports,0.31,0.12,0.0,0.07,0.5
5121,PS2,2007.0,Action,0.31,0.01,0.0,0.05,0.37
1788,PS3,2007.0,Sports,0.31,0.03,0.76,0.04,1.14
3153,PS2,2003.0,Platform,0.31,0.24,0.0,0.08,0.64
4581,XB,2003.0,Simulation,0.31,0.1,0.0,0.01,0.42
4032,X360,2012.0,Action,0.31,0.13,0.02,0.04,0.49
4268,XOne,2014.0,Sports,0.3,0.12,0.0,0.04,0.46
2949,X360,,Racing,0.3,0.32,0.0,0.07,0.69
3644,PS3,2009.0,Fighting,0.3,0.17,0.0,0.07,0.55
3779,PS,1996.0,Misc,0.3,0.2,0.0,0.03,0.53
3243,X360,2010.0,Action,0.3,0.26,0.0,0.06,0.62
3198,PS3,2006.0,Sports,0.3,0.23,0.01,0.1,0.63
3200,PS3,2011.0,Action,0.3,0.23,0.0,0.09,0.63
3265,PS2,2004.0,Sports,0.3,0.24,0.0,0.08,0.62
3255,PS2,2004.0,Platform,0.3,0.24,0.0,0.08,0.62
4286,X360,2007.0,Action,0.3,0.12,0.0,0.04,0.46
2060,PS2,2000.0,Fighting,0.3,0.24,0.38,0.08,1.0
2901,PS3,2013.0,Shooter,0.3,0.29,0.0,0.11,0.71
3776,PS,1999.0,Platform,0.3,0.2,0.0,0.03,0.53
3770,PS,2000.0,Racing,0.3,0.2,0.0,0.03,0.53
3272,PS2,2004.0,Racing,0.3,0.24,0.0,0.08,0.62
3302,PS2,2003.0,Shooter,0.3,0.23,0.0,0.08,0.61
3988,XB,2004.0,Fighting,0.3,0.1,0.08,0.02,0.5
3341,PS2,2003.0,Fighting,0.3,0.23,0.0,0.08,0.6
3334,X360,2009.0,Shooter,0.3,0.24,0.0,0.06,0.61
3295,PS2,2002.0,Shooter,0.3,0.23,0.0,0.08,0.61
4930,PS3,2015.0,Sports,0.3,0.01,0.0,0.07,0.39
4410,XOne,2013.0,Misc,0.3,0.11,0.0,0.04,0.45
4021,X360,2011.0,Action,0.3,0.12,0.03,0.04,0.49
5161,PS2,2007.0,Simulation,0.3,0.01,0.0,0.05,0.37
2099,PS2,2000.0,Action,0.3,0.23,0.38,0.08,0.99
2404,PS,2000.0,Role-Playing,0.3,0.2,0.3,0.06,0.87
4195,X360,2005.0,Fighting,0.3,0.03,0.1,0.03,0.47
2996,XOne,2015.0,Racing,0.3,0.33,0.0,0.06,0.68
2854,PS3,2011.0,Adventure,0.3,0.15,0.2,0.07,0.72
4424,XB,2005.0,Role-Playing,0.3,0.12,0.0,0.02,0.44
3675,X360,2010.0,Action,0.3,0.19,0.0,0.05,0.55
3747,PS,2001.0,Sports,0.3,0.2,0.0,0.04,0.54
4350,X360,2011.0,Shooter,0.3,0.11,0.01,0.04,0.45
2764,PS3,2011.0,Action,0.3,0.16,0.22,0.07,0.74
3686,PS,1996.0,Misc,0.3,0.21,0.0,0.04,0.55
2791,PS3,2012.0,Fighting,0.3,0.12,0.24,0.07,0.74
1614,PS3,2010.0,Sports,0.3,0.64,0.07,0.22,1.23
2248,X360,2006.0,Role-Playing,0.3,0.33,0.21,0.08,0.92
699,PS3,2009.0,Sports,0.3,1.27,0.46,0.26,2.28
4338,X360,2008.0,Shooter,0.3,0.11,0.0,0.04,0.45
3448,PS4,2014.0,Sports,0.3,0.18,0.0,0.1,0.58
3456,XOne,2014.0,Sports,0.3,0.22,0.02,0.04,0.58
2746,PS2,2001.0,Shooter,0.3,0.24,0.13,0.08,0.75
2736,PS,2000.0,Platform,0.3,0.21,0.2,0.05,0.75
5031,PS3,2006.0,Sports,0.3,0.04,0.0,0.04,0.38
4674,XB,2001.0,Simulation,0.3,0.1,0.0,0.02,0.42
5338,X360,2007.0,Action,0.3,0.01,0.0,0.03,0.35
1979,PS4,2015.0,Fighting,0.3,0.48,0.12,0.15,1.05
5592,X360,2009.0,Sports,0.3,0.0,0.0,0.02,0.32
4726,X360,2011.0,Simulation,0.3,0.08,0.0,0.03,0.41
5625,X360,2011.0,Misc,0.3,0.0,0.0,0.02,0.32
5628,X360,2007.0,Simulation,0.3,0.0,0.0,0.02,0.32
3278,X360,2008.0,Platform,0.29,0.26,0.0,0.07,0.62
3356,PS2,2001.0,Racing,0.29,0.23,0.0,0.08,0.6
3360,PS2,2001.0,Shooter,0.29,0.23,0.0,0.08,0.6
3876,PS,2001.0,Sports,0.29,0.19,0.0,0.03,0.52
3365,PS2,2001.0,Racing,0.29,0.23,0.0,0.08,0.6
3845,PS,2000.0,Fighting,0.29,0.2,0.0,0.03,0.52
3837,PS,2001.0,Shooter,0.29,0.2,0.0,0.03,0.52
3435,PS2,2003.0,Sports,0.29,0.22,0.0,0.07,0.59
3835,PS,2001.0,Role-Playing,0.29,0.2,0.0,0.03,0.52
3827,PS,1999.0,Adventure,0.29,0.2,0.0,0.03,0.52
3944,XOne,2015.0,Misc,0.29,0.17,0.0,0.05,0.51
3402,PS2,2008.0,Misc,0.29,0.23,0.0,0.08,0.59
3163,XB,2002.0,Shooter,0.29,0.33,0.0,0.01,0.64
5851,X360,2011.0,Racing,0.29,0.0,0.0,0.02,0.3
5730,PS3,2007.0,Sports,0.29,0.0,0.0,0.02,0.31
5430,X360,2007.0,Action,0.29,0.02,0.0,0.03,0.34
3428,PS2,2004.0,Platform,0.29,0.22,0.0,0.08,0.59
5472,X360,2007.0,Action,0.29,0.02,0.0,0.03,0.33
2058,PS,1997.0,Role-Playing,0.29,0.19,0.46,0.07,1.0
2877,PS4,2015.0,Role-Playing,0.29,0.25,0.06,0.11,0.71
2998,XB,2005.0,Sports,0.29,0.38,0.0,0.01,0.68
4763,X360,2011.0,Misc,0.29,0.09,0.0,0.03,0.41
4816,XOne,2014.0,Misc,0.29,0.08,0.0,0.04,0.4
5010,PS3,2007.0,Sports,0.29,0.05,0.0,0.04,0.38
4990,XB,2004.0,Sports,0.29,0.08,0.0,0.01,0.38
4964,XB,2005.0,Shooter,0.29,0.08,0.0,0.01,0.39
640,PS3,2010.0,Sports,0.29,1.18,0.54,0.41,2.42
528,PS,1997.0,Sports,0.29,0.2,2.13,0.18,2.79
2385,PS3,2008.0,Shooter,0.29,0.4,0.02,0.16,0.87
1299,PS,1998.0,Role-Playing,0.29,0.19,0.89,0.1,1.46
3712,XOne,2015.0,Adventure,0.29,0.21,0.0,0.05,0.54
3699,X360,2009.0,Role-Playing,0.29,0.17,0.04,0.05,0.54
3508,X360,2007.0,Shooter,0.29,0.23,0.0,0.06,0.57
3994,X360,2013.0,Action,0.29,0.16,0.0,0.04,0.5
2775,PS3,2011.0,Shooter,0.29,0.32,0.01,0.12,0.74
2721,PS3,2007.0,Shooter,0.29,0.32,0.01,0.13,0.76
5420,PS3,2008.0,Sports,0.29,0.02,0.0,0.03,0.34
3442,PS2,2008.0,Action,0.29,0.22,0.0,0.07,0.58
3446,PS,1997.0,Role-Playing,0.29,0.19,0.07,0.04,0.58
2162,PS3,2010.0,Shooter,0.29,0.34,0.2,0.13,0.96
2116,PS2,,Role-Playing,0.29,0.23,0.38,0.08,0.98
3385,PS2,2004.0,Racing,0.29,0.23,0.0,0.08,0.59
3381,PS3,2010.0,Fighting,0.29,0.22,0.0,0.09,0.6
1878,PS3,2007.0,Fighting,0.29,0.52,0.08,0.2,1.09
3847,PS,1999.0,Action,0.29,0.2,0.0,0.03,0.52
3881,X360,2013.0,Fighting,0.29,0.17,0.01,0.04,0.51
3891,X360,2012.0,Sports,0.29,0.18,0.0,0.04,0.51
3379,PS2,2007.0,Sports,0.29,0.23,0.0,0.08,0.6
2529,PS3,2008.0,Misc,0.29,0.4,0.0,0.13,0.82
3680,PS,1995.0,Fighting,0.29,0.2,0.02,0.04,0.55
1602,PS3,2011.0,Role-Playing,0.29,0.19,0.67,0.09,1.24
4902,XB,2002.0,Shooter,0.29,0.08,0.0,0.01,0.39
4929,XB,2003.0,Sports,0.29,0.08,0.0,0.01,0.39
4875,X360,2006.0,Action,0.29,0.06,0.01,0.03,0.4
2034,PS3,2010.0,Role-Playing,0.28,0.21,0.45,0.08,1.02
2615,PS2,2000.0,Simulation,0.28,0.22,0.23,0.07,0.79
3948,PS,1997.0,Sports,0.28,0.19,0.0,0.03,0.51
3201,PS3,2009.0,Misc,0.28,0.24,0.0,0.1,0.63
5616,X360,2005.0,Sports,0.28,0.02,0.0,0.03,0.32
3433,PS3,2010.0,Sports,0.28,0.21,0.0,0.09,0.59
3615,XOne,2014.0,Sports,0.28,0.23,0.0,0.04,0.56
2920,PS3,2009.0,Shooter,0.28,0.3,0.0,0.12,0.7
5781,PS3,2008.0,Sports,0.28,0.0,0.0,0.02,0.31
5682,X360,2010.0,Sports,0.28,0.01,0.0,0.02,0.32
5678,X360,2007.0,Shooter,0.28,0.01,0.0,0.02,0.32
5602,XB,2005.0,Sports,0.28,0.03,0.0,0.01,0.32
3816,PS3,2013.0,Shooter,0.28,0.17,0.0,0.08,0.53
222,PS4,2016.0,Sports,0.28,3.75,0.06,0.69,4.77
5783,X360,2006.0,Strategy,0.28,0.0,0.0,0.02,0.31
5778,X360,2005.0,Sports,0.28,0.0,0.0,0.02,0.31
5429,PS3,2007.0,Misc,0.28,0.0,0.02,0.03,0.34
3901,PS,1997.0,Sports,0.28,0.19,0.0,0.03,0.51
5914,X360,2008.0,Simulation,0.28,0.0,0.0,0.02,0.3
4444,X360,2011.0,Shooter,0.28,0.12,0.0,0.04,0.44
3582,PS2,2007.0,Simulation,0.28,0.21,0.0,0.07,0.56
5070,XB,2005.0,Simulation,0.28,0.08,0.0,0.01,0.38
5100,XB,2002.0,Sports,0.28,0.08,0.0,0.01,0.37
3731,X360,2014.0,Action,0.28,0.21,0.0,0.05,0.54
3543,PS2,2002.0,Misc,0.28,0.22,0.0,0.07,0.57
5047,XB,2002.0,Action,0.28,0.08,0.0,0.01,0.38
3494,PS2,2006.0,Action,0.28,0.22,0.0,0.07,0.58
2372,PS3,2012.0,Fighting,0.28,0.33,0.13,0.14,0.88
2748,PS,1997.0,Fighting,0.28,0.19,0.23,0.05,0.75
3569,PS2,2001.0,Sports,0.28,0.22,0.0,0.07,0.56
3572,PS2,2007.0,Sports,0.28,0.22,0.0,0.07,0.56
3512,PS2,2008.0,Puzzle,0.28,0.22,0.0,0.07,0.57
3471,PS2,2000.0,Shooter,0.28,0.22,0.0,0.07,0.58
4702,X360,2012.0,Action,0.28,0.1,0.0,0.03,0.41
2344,PS4,2016.0,Sports,0.28,0.47,0.0,0.14,0.89
3481,PS2,2002.0,Shooter,0.28,0.22,0.0,0.07,0.58
3964,PS,2001.0,Misc,0.28,0.19,0.0,0.03,0.5
4051,X360,2012.0,Shooter,0.28,0.17,0.0,0.04,0.49
3475,PS2,2004.0,Role-Playing,0.28,0.22,0.0,0.07,0.58
3504,PS2,2009.0,Sports,0.28,0.22,0.0,0.07,0.58
3464,PS2,2003.0,Action,0.28,0.22,0.0,0.07,0.58
2454,PS4,2014.0,Action,0.28,0.37,0.03,0.16,0.84
5366,X360,2006.0,Shooter,0.28,0.03,0.0,0.03,0.34
3805,X360,2010.0,Sports,0.28,0.2,0.0,0.05,0.53
3987,PS,1995.0,Sports,0.28,0.19,0.0,0.03,0.5
2725,X360,2006.0,Sports,0.28,0.39,0.0,0.09,0.76
4000,X360,2011.0,Racing,0.28,0.17,0.0,0.05,0.5
5386,X360,2005.0,Action,0.28,0.03,0.0,0.03,0.34
3470,PS2,,Racing,0.28,0.22,0.0,0.07,0.58
1830,PS2,2009.0,Misc,0.28,0.3,0.0,0.54,1.12
3555,PS3,2013.0,Sports,0.28,0.19,0.0,0.09,0.57
4478,X360,2012.0,Action,0.28,0.11,0.01,0.03,0.44
3567,PS2,2006.0,Sports,0.28,0.22,0.0,0.07,0.56
4197,X360,2011.0,Action,0.28,0.13,0.01,0.04,0.47
3574,PS2,2006.0,Misc,0.28,0.21,0.0,0.07,0.56
2794,PS3,2010.0,Role-Playing,0.28,0.16,0.22,0.08,0.73
3584,X360,2009.0,Shooter,0.28,0.22,0.0,0.06,0.56
3577,PS2,2004.0,Sports,0.28,0.21,0.0,0.07,0.56
3579,PS2,2001.0,Fighting,0.28,0.21,0.0,0.07,0.56
3554,PS2,2003.0,Shooter,0.28,0.22,0.0,0.07,0.57
2302,PS3,2008.0,Misc,0.28,0.48,0.0,0.14,0.9
1906,PS3,2007.0,Shooter,0.28,0.59,0.0,0.22,1.08
4426,X360,2012.0,Action,0.28,0.13,0.0,0.04,0.44
3002,PS2,2006.0,Racing,0.28,0.22,0.11,0.07,0.68
3269,PS3,2011.0,Fighting,0.27,0.18,0.09,0.08,0.62
5611,X360,2006.0,Shooter,0.27,0.03,0.0,0.03,0.32
5517,X360,2010.0,Sports,0.27,0.04,0.0,0.02,0.33
5722,X360,2008.0,Misc,0.27,0.01,0.01,0.02,0.31
5609,X360,2007.0,Action,0.27,0.02,0.0,0.03,0.32
2489,PS2,2000.0,Sports,0.27,0.21,0.28,0.07,0.83
3956,X360,2011.0,Adventure,0.27,0.15,0.04,0.04,0.5
3489,PS3,2011.0,Role-Playing,0.27,0.11,0.14,0.06,0.58
5367,X360,2006.0,Action,0.27,0.02,0.02,0.03,0.34
3976,PS3,2011.0,Fighting,0.27,0.11,0.07,0.05,0.5
3971,X360,2015.0,Sports,0.27,0.19,0.0,0.04,0.5
3517,X360,2008.0,Action,0.27,0.24,0.0,0.06,0.57
5225,XB,2003.0,Sports,0.27,0.08,0.0,0.01,0.36
5216,XB,2004.0,Simulation,0.27,0.08,0.0,0.01,0.36
5224,X360,2011.0,Misc,0.27,0.06,0.0,0.03,0.36
5250,XB,2002.0,Action,0.27,0.08,0.0,0.01,0.36
5205,XB,2005.0,Action,0.27,0.08,0.0,0.01,0.36
4835,X360,2010.0,Sports,0.27,0.1,0.0,0.03,0.4
1520,PS2,2005.0,Misc,0.27,0.02,0.0,1.02,1.3
4100,X360,2008.0,Misc,0.27,0.17,0.0,0.05,0.48
4070,PS,1999.0,Action,0.27,0.18,0.0,0.03,0.49
4105,PS,1999.0,Fighting,0.27,0.18,0.0,0.03,0.48
4108,PS,1998.0,Fighting,0.27,0.18,0.0,0.03,0.48
3703,PS2,2005.0,Racing,0.27,0.21,0.0,0.07,0.54
2786,PS3,2012.0,Fighting,0.27,0.25,0.14,0.08,0.74
4996,PS3,2008.0,Misc,0.27,0.07,0.0,0.04,0.38
4972,X360,2006.0,Action,0.27,0.08,0.01,0.03,0.39
4210,PS2,2009.0,Racing,0.27,0.03,0.0,0.17,0.47
1910,PS3,2011.0,Racing,0.27,0.59,0.01,0.21,1.08
4557,PS3,2010.0,Action,0.27,0.1,0.0,0.05,0.43
4131,PS,1999.0,Sports,0.27,0.18,0.0,0.03,0.48
4122,PS,1999.0,Racing,0.27,0.18,0.0,0.03,0.48
3685,PS2,2003.0,Misc,0.27,0.21,0.0,0.07,0.55
2184,PS2,2000.0,Strategy,0.27,0.21,0.41,0.07,0.95
2197,PS3,2011.0,Action,0.27,0.5,0.0,0.17,0.94
3594,PS2,2007.0,Action,0.27,0.21,0.0,0.07,0.56
3602,PS2,2005.0,Action,0.27,0.21,0.0,0.07,0.56
3610,PS2,2003.0,Sports,0.27,0.21,0.0,0.07,0.56
2181,PS3,2008.0,Misc,0.27,0.51,0.0,0.17,0.95
3634,PS2,2001.0,Action,0.27,0.21,0.0,0.07,0.55
3620,PS2,2001.0,Shooter,0.27,0.21,0.0,0.07,0.56
3629,PS,1998.0,Role-Playing,0.27,0.18,0.06,0.04,0.55
3624,PS2,2001.0,Racing,0.27,0.21,0.0,0.07,0.56
